cell,x,y,stem
tumor,35,49,0
tumor,36,46,0
tumor,36,47,0
tumor,36,48,0
tumor,36,49,0
tumor,36,51,0
tumor,36,53,0
tumor,37,46,0
tumor,37,47,0
tumor,37,48,0
tumor,37,49,0
tumor,37,50,0
tumor,37,51,0
tumor,37,52,0
tumor,37,53,0
tumor,37,54,0
tumor,37,55,0
tumor,38,44,0
tumor,38,45,0
tumor,38,46,0
tumor,38,48,0
tumor,38,49,0
tumor,38,50,0
tumor,38,52,0
tumor,38,53,0
tumor,38,55,0
tumor,39,42,0
tumor,39,43,0
tumor,39,44,0
tumor,39,45,0
tumor,39,47,0
tumor,39,48,0
tumor,39,49,0
tumor,39,52,0
tumor,39,53,0
tumor,39,55,0
tumor,39,56,0
tumor,39,57,0
tumor,39,58,0
tumor,40,42,0
tumor,40,43,0
tumor,40,44,0
tumor,40,50,0
tumor,40,52,0
tumor,40,54,0
tumor,40,55,0
tumor,40,56,0
tumor,40,57,0
tumor,40,58,0
tumor,40,59,0
lymphocyte,41,40,0
tumor,41,41,0
tumor,41,42,0
tumor,41,43,0
tumor,41,57,0
tumor,41,59,0
tumor,42,41,0
tumor,42,56,0
tumor,42,58,0
tumor,42,60,0
tumor,43,40,0
tumor,43,41,0
tumor,43,42,0
tumor,43,50,0
tumor,43,53,0
tumor,43,60,0
tumor,43,61,0
tumor,44,41,0
tumor,44,42,0
tumor,44,45,0
tumor,44,46,0
tumor,44,59,0
tumor,44,61,0
tumor,44,64,0
tumor,45,39,0
tumor,45,43,0
tumor,45,62,0
lymphocyte,46,1,0
tumor,46,39,0
tumor,46,42,0
tumor,46,43,0
tumor,46,48,0
tumor,46,49,0
tumor,46,62,0
tumor,46,63,0
tumor,46,64,0
tumor,47,39,0
tumor,47,40,0
tumor,47,41,0
tumor,47,42,0
tumor,48,39,0
tumor,48,40,0
tumor,48,62,0
tumor,48,63,0
tumor,49,39,0
tumor,49,40,0
tumor,49,41,0
tumor,49,62,0
lymphocyte,49,64,0
tumor,49,65,0
tumor,50,38,0
tumor,50,39,0
tumor,50,40,0
tumor,50,41,0
tumor,50,62,0
tumor,50,65,0
tumor,50,66,0
tumor,51,38,0
tumor,51,40,0
tumor,51,41,0
tumor,51,62,0
tumor,52,39,0
tumor,52,40,0
tumor,52,66,0
tumor,53,39,0
tumor,53,40,0
tumor,54,41,0
tumor,55,41,0
tumor,55,42,0
tumor,55,44,0
tumor,55,45,0
tumor,56,40,0
tumor,56,41,0
tumor,56,48,0
tumor,57,41,0
tumor,57,42,0
tumor,57,43,0
tumor,58,41,0
tumor,58,43,0
tumor,58,45,0
tumor,59,41,0
tumor,59,42,0
tumor,59,45,0
tumor,59,62,0
tumor,59,64,0
tumor,60,42,0
tumor,60,43,0
tumor,60,48,0
tumor,60,62,0
tumor,61,43,0
tumor,61,44,0
tumor,61,61,0
tumor,62,43,0
tumor,62,44,0
tumor,62,45,0
tumor,62,46,0
tumor,62,54,0
tumor,62,55,0
tumor,62,56,0
tumor,62,59,0
tumor,62,60,0
tumor,63,44,0
tumor,63,45,0
tumor,63,46,0
tumor,63,47,0
tumor,63,54,0
tumor,63,55,0
tumor,63,57,0
tumor,63,58,0
tumor,63,59,0
tumor,63,60,0
tumor,63,61,0
tumor,64,46,0
tumor,64,48,0
tumor,64,50,0
tumor,64,51,0
tumor,64,52,0
tumor,64,54,0
tumor,64,55,0
tumor,64,57,0
tumor,64,58,0
tumor,64,59,0
tumor,64,60,0
tumor,64,61,0
tumor,65,47,0
tumor,65,48,0
tumor,65,51,0
tumor,65,56,0
tumor,65,58,0
tumor,65,59,0
tumor,66,50,0
tumor,66,56,0
tumor,66,57,0
tumor,66,59,0
tumor,67,53,0
tumor,67,54,0
tumor,35,47,0
tumor,35,48,0
tumor,36,50,0
tumor,36,52,0
tumor,36,54,0
tumor,36,55,0
tumor,37,45,0
tumor,37,56,0
tumor,38,43,0
tumor,38,47,0
