sample,neighbor_cell_type,mean (training),mean (reconstruction)
22,lymphocyte,0.5633734939759036,0.7986636971046771
23,tumor,7.695565850430179,7.552777338186422
23,lymphocyte,0.171409662475182,0.22994144643139738
24,tumor,7.286888454011741,7.06077765194413
24,lymphocyte,0.5420743639921722,0.6258965647414119
25,tumor,7.663545260390997,7.608148973420341
25,lymphocyte,0.18022014128470512,0.2024510584115868
26,tumor,7.23015873015873,5.285118219749652
26,lymphocyte,0.5238095238095238,1.329624478442281
27,tumor,7.543164776004614,7.50247619047619
27,lymphocyte,0.28475293212843683,0.31333333333333335
28,tumor,6.8594871794871795,6.443845462713387
28,lymphocyte,0.8143589743589743,1.0017969451931716
29,tumor,7.829537256518602,7.809387169501947
29,lymphocyte,0.0178295372565186,0.027259684361549498
30,tumor,7.419795221843003,7.285194174757281
30,lymphocyte,0.4216154721274175,0.4399271844660194
31,tumor,7.66987452795712,7.644993340598135
31,lymphocyte,0.16079912291387502,0.17907737014166364
32,tumor,7.004968062455642,6.371819960861057
32,lymphocyte,0.7799858055358411,1.0580560991519896
33,tumor,7.097435897435897,4.790786948176583
33,lymphocyte,0.5128205128205128,1.6813819577735125
34,tumor,7.799914766673769,7.784568703944517
34,lymphocyte,0.032601747283187724,0.04692241005635024
35,tumor,7.258314855875832,6.627705627705628
35,lymphocyte,0.47560975609756095,0.7878787878787878
36,tumor,7.817945690672963,7.814950835209099
36,lymphocyte,0.05336481700118064,0.05959009596019429
37,tumor,6.9983844911147015,6.401384083044983
37,lymphocyte,0.7054388799138396,1.035755478662053
38,tumor,7.750832144555397,7.724146554958109
38,lymphocyte,0.053732762719923916,0.10866574965612105
39,tumor,6.98574144486692,6.371396895787139
39,lymphocyte,0.6673003802281369,1.0864745011086474
40,tumor,5.3076923076923075,1.4615384615384615
40,lymphocyte,0.8846153846153846,2.9076923076923076
41,tumor,7.652460043873394,7.592976588628763
41,lymphocyte,0.13334377937950487,0.20869565217391303
42,tumor,7.122203098106713,5.050894085281981
42,lymphocyte,0.5077452667814114,1.4869325997248968
43,tumor,7.382817066043249,7.050827423167848
43,lymphocyte,0.33196960841613093,0.5094562647754137
44,tumor,7.794530672579453,7.77732379979571
44,lymphocyte,0.03486080315348608,0.06537282941777324
45,tumor,7.723330442324372,7.670613562970937
45,lymphocyte,0.09482509395779128,0.17576503152391204
46,tumor,7.1888180480627755,7.058769723302081
46,lymphocyte,0.6542422756253066,0.6494397438829179
47,tumor,7.807443935658095,7.799515367937763
47,lymphocyte,0.014089468122578372,0.08736130595587298
48,tumor,7.6145318552157075,7.604485488126649
48,lymphocyte,0.2022171764391612,0.20316622691292877
49,tumor,7.053136531365314,6.888214904679376
49,lymphocyte,0.5841328413284133,0.761265164644714
50,tumor,7.559982923011242,7.507165837964317
50,lymphocyte,0.21004696171908355,0.2661596958174905
51,tumor,7.746838676714779,7.74480306345733
51,lymphocyte,0.02107548856814408,0.07699671772428884
52,tumor,7.652261985145172,7.60140562248996
52,lymphocyte,0.17690749493585414,0.22623828647925034
53,tumor,7.560225525371604,7.535343035343035
53,lymphocyte,0.23919357594396037,0.2875952875952876
54,tumor,7.617403005158107,7.411998016856718
54,lymphocyte,0.174030051581072,0.36489836390679226
55,tumor,7.799402011416146,7.7509444522177136
55,lymphocyte,0.06278880130470237,0.11067580803134182
56,tumor,7.645856266708602,7.5750903148116295
56,lymphocyte,0.10536247837710332,0.20006881128505075
57,tumor,7.273333333333333,4.370247933884298
57,lymphocyte,0.7266666666666667,1.806611570247934
58,tumor,7.492962152017516,7.4985645933014355
58,lymphocyte,0.29543321864247735,0.31547049441786285
59,tumor,7.641843492363833,7.552821128451381
59,lymphocyte,0.07649682389512097,0.20858343337334934
60,tumor,7.641409691629956,7.503233532934131
60,lymphocyte,0.1658590308370044,0.33820359281437123
61,tumor,7.139330773450356,6.951204447189623
61,lymphocyte,0.4884805266044981,0.6908585546633724
62,tumor,6.554545454545455,3.008042895442359
62,lymphocyte,0.6727272727272727,2.3806970509383376
63,tumor,7.78920741989882,7.75219298245614
63,lymphocyte,0.0733558178752108,0.0884046052631579
64,tumor,7.749078578799941,7.652224653537564
64,lymphocyte,0.14904909332153915,0.20277169948942378
65,tumor,7.778507146638433,7.78925404277517
65,lymphocyte,0.060984647961884596,0.04913928012519562
66,tumor,7.834233018443545,7.807054426535856
66,lymphocyte,0.0258659469185785,0.06271899088997898
67,tumor,7.6782522343594835,7.622726541123451
67,lymphocyte,0.15706719629261834,0.18042813455657492
68,tumor,6.938469234617308,6.477250726040658
68,lymphocyte,0.7628814407203601,1.0077444336882866
69,tumor,7.725161987041036,7.677050053248136
69,lymphocyte,0.11136609071274298,0.1423056443024494
70,tumor,7.344867898059388,7.241311796377875
70,lymphocyte,0.39139583820434887,0.4777288301517376
71,tumor,6.9309576837416484,6.68391994478951
71,lymphocyte,0.8841870824053452,0.9447895100069013
72,tumor,7.257301808066759,6.732919254658385
72,lymphocyte,0.5016226240148354,0.7184265010351967
73,tumor,7.562538892345986,7.556677374942634
73,lymphocyte,0.29153702551337896,0.3041150374789659
74,tumor,7.623112542782364,7.603693728357061
74,lymphocyte,0.22468290718743708,0.2162370142362447
75,tumor,7.7985964912280705,7.773077821921009
75,lymphocyte,0.08070175438596491,0.10516475812105631
76,tumor,7.613681478088258,7.551739452257587
76,lymphocyte,0.22797373644831273,0.2683937823834197
77,tumor,7.181453634085213,7.071688942891859
77,lymphocyte,0.6017543859649123,0.6405832320777642
78,tumor,7.819556554613262,7.817960426179604
78,lymphocyte,0.021252682129355268,0.020294266869609334
79,tumor,7.760198097224032,7.751954418974427
79,lymphocyte,0.06855206568486902,0.0910295481648337
80,tumor,6.65,2.693266832917706
