sample,neighbor_cell_type,mean (training),mean (reconstruction)
285,tumor,7.521674140508221,7.344329896907216
285,lymphocyte,0.03886397608370702,0.12164948453608247
286,tumor,7.191222570532916,6.579881656804734
286,lymphocyte,0.15047021943573669,0.5621301775147929
287,tumor,6.895238095238096,6.478260869565218
287,lymphocyte,0.2714285714285714,0.5217391304347826
288,tumor,7.558241758241758,7.503086419753086
288,lymphocyte,0.07912087912087912,0.05555555555555555
289,tumor,7.326027397260274,7.137777777777778
289,lymphocyte,0.06027397260273973,0.11555555555555555
290,tumor,7.480996068152032,7.36231884057971
290,lymphocyte,0.022280471821756225,0.16770186335403728
291,tumor,7.586734693877551,7.4568807339449545
291,lymphocyte,0.008928571428571428,0.06605504587155964
292,tumor,6.906040268456376,6.732824427480916
292,lymphocyte,0.20134228187919462,0.2900763358778626
293,tumor,7.051671732522796,6.921348314606742
293,lymphocyte,0.303951367781155,0.4101123595505618
294,tumor,7.426573426573427,7.42578125
294,lymphocyte,0.14685314685314685,0.072265625
295,tumor,7.556103575832306,7.46572934973638
295,lymphocyte,0.04315659679408138,0.13532513181019332
296,tumor,7.472527472527473,7.160349854227405
296,lymphocyte,0.06593406593406594,0.2915451895043732
297,tumor,7.51010101010101,7.427007299270073
297,lymphocyte,0.08207070707070707,0.10766423357664233
298,tumor,7.24,7.226027397260274
298,lymphocyte,0.23333333333333334,0.10273972602739725
299,tumor,7.258741258741258,7.151260504201681
299,lymphocyte,0.18181818181818182,0.12605042016806722
300,tumor,7.580161476355248,7.458528951486698
300,lymphocyte,0.025374855824682813,0.12050078247261346
301,tumor,5.895424836601308,6.204081632653061
301,lymphocyte,0.7843137254901961,0.1836734693877551
302,tumor,7.375,7.103448275862069
302,lymphocyte,0.03804347826086957,0.2019704433497537
303,tumor,7.493741307371349,7.425818882466281
303,lymphocyte,0.08762169680111266,0.11175337186897881
304,tumor,7.446153846153846,7.219354838709678
304,lymphocyte,0.08269230769230769,0.20967741935483872
305,tumor,7.352941176470588,7.231343283582089
305,lymphocyte,0.06862745098039216,0.06716417910447761
306,tumor,7.361179361179361,7.17741935483871
306,lymphocyte,0.051597051597051594,0.05241935483870968
307,tumor,7.4978354978354975,7.415821501014198
307,lymphocyte,0.07215007215007214,0.11764705882352941
308,tumor,6.830601092896175,6.791666666666667
308,lymphocyte,0.2185792349726776,0.0
309,tumor,7.536723163841808,7.375
309,lymphocyte,0.038135593220338986,0.11491935483870967
310,tumor,7.131147540983607,6.767676767676767
310,lymphocyte,0.12295081967213115,0.12121212121212122
311,tumor,7.372549019607843,7.31566265060241
311,lymphocyte,0.17973856209150327,0.19036144578313252
312,tumor,7.5108958837772395,7.498305084745763
312,lymphocyte,0.05447941888619855,0.0288135593220339
313,tumor,7.418803418803419,7.138461538461539
313,lymphocyte,0.05128205128205128,0.19615384615384615
314,tumor,7.502403846153846,7.484429065743945
314,lymphocyte,0.01201923076923077,0.0726643598615917
315,tumor,7.560145808019441,7.4
315,lymphocyte,0.04981773997569866,0.10172413793103448
316,tumor,7.0324909747292415,6.746666666666667
316,lymphocyte,0.24548736462093862,0.22666666666666666
317,tumor,7.335834896810507,7.153846153846154
317,lymphocyte,0.08630393996247655,0.3076923076923077
318,tumor,7.556473829201102,7.346303501945525
318,lymphocyte,0.03581267217630854,0.19066147859922178
319,tumor,7.568500539374326,7.508620689655173
319,lymphocyte,0.07335490830636461,0.022988505747126436
320,tumor,7.391025641025641,7.2540792540792545
320,lymphocyte,0.16185897435897437,0.2540792540792541
321,tumor,7.520567375886525,7.3858267716535435
321,lymphocyte,0.06950354609929078,0.10236220472440945
322,tumor,7.487839771101574,7.373015873015873
322,lymphocyte,0.07439198855507868,0.18253968253968253
323,tumor,7.388405797101449,7.369261477045908
323,lymphocyte,0.18695652173913044,0.1277445109780439
324,tumor,7.0685714285714285,6.993939393939394
324,lymphocyte,0.2885714285714286,0.20606060606060606
325,tumor,7.569115815691158,7.472566371681416
325,lymphocyte,0.04234122042341221,0.12035398230088495
326,tumor,7.3895348837209305,7.3446808510638295
326,lymphocyte,0.10174418604651163,0.13617021276595745
327,tumor,7.472636815920398,7.334951456310679
327,lymphocyte,0.05970149253731343,0.09466019417475728
328,tumor,7.423580786026201,7.279151943462898
328,lymphocyte,0.017467248908296942,0.05653710247349823
329,tumor,7.56544502617801,7.416195856873823
329,lymphocyte,0.028795811518324606,0.1374764595103578
330,tumor,7.333333333333333,7.238095238095238
330,lymphocyte,0.1036036036036036,0.08424908424908426
331,tumor,7.4067357512953365,7.4548672566371685
331,lymphocyte,0.22150259067357514,0.1168141592920354
332,tumor,7.37995337995338,7.225
332,lymphocyte,0.05128205128205128,0.025
333,tumor,7.1913875598086126,7.108808290155441
333,lymphocyte,0.0,0.08808290155440414
334,tumor,7.342245989304812,7.08641975308642
334,lymphocyte,0.07754010695187166,0.19753086419753085
335,tumor,7.533553355335534,7.498480243161095
335,lymphocyte,0.10451045104510451,0.08054711246200608
336,tumor,7.524663677130045,7.402597402597403
336,lymphocyte,0.013452914798206279,0.17857142857142858
337,tumor,7.419031719532554,7.310344827586207
337,lymphocyte,0.13856427378964942,0.2315270935960591
338,tumor,7.498136645962733,7.488926746166951
338,lymphocyte,0.1341614906832298,0.07325383304940375
339,tumor,7.395498392282958,7.238845144356955
339,lymphocyte,0.02572347266881029,0.2677165354330709
340,tumor,7.498371335504886,7.343612334801762
340,lymphocyte,0.06026058631921824,0.07488986784140969
341,tumor,7.52542372881356,7.29047619047619
341,lymphocyte,0.026194144838212634,0.2714285714285714
342,tumor,7.116883116883117,6.947368421052632
342,lymphocyte,0.19480519480519481,0.21637426900584794
343,tumor,7.4176610978520285,7.099601593625498
343,lymphocyte,0.00954653937947494,0.41434262948207173
344,tumor,7.5625,7.37525354969574
344,lymphocyte,0.013392857142857142,0.17038539553752535
345,tumor,7.568945538818077,7.419558359621451
345,lymphocyte,0.019698725376593278,0.1719242902208202
346,tumor,7.4295081967213115,7.354066985645933
346,lymphocyte,0.13114754098360656,0.14354066985645933
347,tumor,7.51660026560425,7.409774436090226
347,lymphocyte,0.0796812749003984,0.15225563909774437
348,tumor,6.834170854271357,6.475
348,lymphocyte,0.271356783919598,0.45
349,tumor,7.472941176470588,7.5058823529411764
349,lymphocyte,0.1776470588235294,0.09411764705882353
350,tumor,7.561119293078056,7.368209255533199
350,lymphocyte,0.03240058910162003,0.12072434607645875
351,tumor,7.287822878228782,7.2
351,lymphocyte,0.2066420664206642,0.26865671641791045
352,tumor,7.564102564102564,7.366053169734151
352,lymphocyte,0.014245014245014245,0.11451942740286299
353,tumor,7.63125,7.489177489177489
353,lymphocyte,0.0010416666666666667,0.08225108225108226
354,tumor,7.317647058823529,7.297297297297297
354,lymphocyte,0.11372549019607843,0.07094594594594594
355,tumor,7.50076103500761,7.377118644067797
355,lymphocyte,0.0730593607305936,0.06779661016949153
356,tumor,7.573264781491003,7.385474860335195
356,lymphocyte,0.02056555269922879,0.24394785847299813
357,tumor,7.5186335403726705,7.34065934065934
357,lymphocyte,0.031055900621118012,0.13406593406593406
358,tumor,7.6056009334889145,7.4525316455696204
358,lymphocyte,0.0011668611435239206,0.08702531645569621
359,tumor,7.0627062706270625,7.00507614213198
359,lymphocyte,0.24752475247524752,0.15228426395939088
360,tumor,7.6141124586549065,7.36
360,lymphocyte,0.023153252480705624,0.2384
361,tumor,7.457875457875458,7.162921348314606
361,lymphocyte,0.054945054945054944,0.29213483146067415
362,tumor,7.261261261261262,6.813559322033898
362,lymphocyte,0.0960960960960961,0.423728813559322
363,tumor,7.545731707317073,7.350877192982456
363,lymphocyte,0.007621951219512195,0.1206140350877193
364,tumor,7.499358151476252,7.409345794392523
364,lymphocyte,0.09242618741976893,0.23551401869158878
365,tumor,7.498281786941581,7.486529318541997
365,lymphocyte,0.14432989690721648,0.08240887480190175
366,tumor,7.052631578947368,6.683333333333334
366,lymphocyte,0.15384615384615385,0.041666666666666664
367,tumor,7.471074380165289,7.305699481865285
367,lymphocyte,0.0628099173553719,0.19689119170984457
368,tumor,7.393602225312935,7.412213740458015
368,lymphocyte,0.1905424200278164,0.07442748091603053
369,tumor,7.434052757793765,7.151785714285714
369,lymphocyte,0.016786570743405275,0.20089285714285715
370,tumor,7.511432009626955,7.5
370,lymphocyte,0.12876052948255115,0.05194805194805195
371,tumor,7.545171339563863,7.3464912280701755
371,lymphocyte,0.0264797507788162,0.08333333333333333
372,tumor,7.186544342507645,6.903225806451613
372,lymphocyte,0.14067278287461774,0.34946236559139787
373,tumor,7.151943462897527,7.0
373,lymphocyte,0.1413427561837456,0.01875
374,tumor,7.576341127922971,7.417910447761194
374,lymphocyte,0.0068775790921595595,0.0914179104477612
375,tumor,7.043137254901961,6.584070796460177
375,lymphocyte,0.19607843137254902,0.415929203539823
376,tumor,7.171521035598706,6.890173410404624
376,lymphocyte,0.1488673139158576,0.10982658959537572
377,tumor,7.293447293447294,6.973684210526316
377,lymphocyte,0.10826210826210826,0.3508771929824561
378,tumor,7.558060879368658,7.482602118003026
378,lymphocyte,0.07553551296505073,0.08623298033282904
379,tumor,7.552660152008686,7.469079939668175
379,lymphocyte,0.08577633007600434,0.1085972850678733
380,tumor,7.440389294403893,7.1203319502074685
380,lymphocyte,0.012165450121654502,0.12033195020746888
381,tumor,7.559420289855073,7.370600414078675
381,lymphocyte,0.011594202898550725,0.10351966873706005
382,tumor,7.488454706927175,7.2727272727272725
382,lymphocyte,0.04440497335701599,0.23939393939393938
383,tumor,7.485016648168702,7.4969325153374236
383,lymphocyte,0.15871254162042175,0.08895705521472393
384,tumor,7.2928759894459105,7.126126126126126
384,lymphocyte,0.12401055408970976,0.13513513513513514
385,tumor,7.5285714285714285,7.382978723404255
385,lymphocyte,0.0,0.15780141843971632
386,tumor,7.5950310559006216,7.474605954465849
386,lymphocyte,0.0012422360248447205,0.0647985989492119
387,tumor,7.239130434782608,6.934306569343065
387,lymphocyte,0.06884057971014493,0.23357664233576642
388,tumor,7.5,7.2356020942408374
388,lymphocyte,0.0273972602739726,0.23821989528795812
389,tumor,7.434083601286174,7.299748110831234
389,lymphocyte,0.00482315112540193,0.07556675062972293
390,tumor,7.328214971209213,7.211356466876971
390,lymphocyte,0.1785028790786948,0.24290220820189273
391,tumor,7.425431711145997,7.389380530973451
391,lymphocyte,0.12558869701726844,0.11283185840707964
392,tumor,7.559139784946237,7.478770131771596
392,lymphocyte,0.07096774193548387,0.14641288433382138
393,tumor,7.479087452471483,7.220858895705521
393,lymphocyte,0.045627376425855515,0.2331288343558282
394,tumor,7.412969283276451,7.177842565597667
394,lymphocyte,0.03754266211604096,0.19533527696793002
395,tumor,7.514018691588785,7.294117647058823
395,lymphocyte,0.040498442367601244,0.20588235294117646
396,tumor,7.2785388127853885,7.159533073929961
396,lymphocyte,0.1689497716894977,0.16731517509727625
397,tumor,7.485611510791367,7.1125
397,lymphocyte,0.02877697841726619,0.3375
398,tumor,7.535097813578826,7.4326923076923075
398,lymphocyte,0.09436133486766399,0.14743589743589744
399,tumor,7.552808988764045,7.487341772151899
399,lymphocyte,0.07415730337078652,0.05379746835443038
400,tumor,7.333333333333333,7.110266159695818
400,lymphocyte,0.0642570281124498,0.2737642585551331
401,tumor,6.992,6.504504504504505
401,lymphocyte,0.152,0.4594594594594595
402,tumor,7.568484848484848,7.45546218487395
402,lymphocyte,0.03515151515151515,0.10252100840336134
403,tumor,7.5502248875562215,7.393213572854291
403,lymphocyte,0.035982008995502246,0.06786427145708583
404,tumor,7.590142671854734,7.449275362318841
404,lymphocyte,0.010376134889753566,0.13043478260869565
405,tumor,7.430588235294118,7.088709677419355
405,lymphocyte,0.0,0.2620967741935484
406,tumor,7.573948439620081,7.426262626262626
406,lymphocyte,0.016282225237449117,0.09090909090909091
407,tumor,7.564586357039187,7.366533864541832
407,lymphocyte,0.013062409288824383,0.11354581673306773
408,tumor,7.458262350936968,7.232736572890025
408,lymphocyte,0.09540034071550256,0.19437340153452684
409,tumor,7.514925373134329,7.152238805970149
409,lymphocyte,0.014925373134328358,0.31044776119402984
410,tumor,5.2727272727272725,4.818181818181818
410,lymphocyte,1.5353535353535352,1.2272727272727273
411,tumor,7.495016611295681,7.316279069767442
411,lymphocyte,0.03986710963455149,0.1325581395348837
412,tumor,7.571823204419889,7.436190476190476
412,lymphocyte,0.019337016574585635,0.06857142857142857
413,tumor,7.558139534883721,7.491255961844197
413,lymphocyte,0.08255813953488372,0.04133545310015898
414,tumor,7.233766233766234,6.944099378881988
414,lymphocyte,0.07142857142857142,0.20496894409937888
415,tumor,7.1824324324324325,6.847222222222222
415,lymphocyte,0.08783783783783784,0.2638888888888889
416,tumor,7.291280148423006,7.275862068965517
416,lymphocyte,0.2077922077922078,0.1896551724137931
417,tumor,7.468940316686967,7.451388888888889
417,lymphocyte,0.15468940316686966,0.1684027777777778
418,tumor,7.197505197505198,7.184210526315789
418,lymphocyte,0.27442827442827444,0.17434210526315788
419,tumor,7.576623376623377,7.460035523978686
419,lymphocyte,0.01038961038961039,0.16341030195381884
420,tumor,7.527777777777778,7.473015873015873
420,lymphocyte,0.12384259259259259,0.05396825396825397
421,tumor,7.337748344370861,7.108614232209738
421,lymphocyte,0.11920529801324503,0.1760299625468165
422,tumor,7.55425219941349,7.330561330561331
422,lymphocyte,0.004398826979472141,0.23076923076923078
423,tumor,7.433506044905009,7.2994652406417115
423,lymphocyte,0.09326424870466321,0.08021390374331551
424,tumor,7.556091676718938,7.432300163132137
424,lymphocyte,0.07599517490952955,0.16476345840130505
425,tumor,7.4200743494423795,7.273224043715847
425,lymphocyte,0.08364312267657993,0.21311475409836064
426,tumor,7.419734904270987,7.3875
426,lymphocyte,0.13843888070692195,0.0625
427,tumor,7.194594594594594,7.178571428571429
427,lymphocyte,0.06486486486486487,0.03571428571428571
428,tumor,7.295049504950495,7.301204819277109
428,lymphocyte,0.19603960396039605,0.06626506024096386
429,tumor,7.5201149425287355,7.4089068825910935
429,lymphocyte,0.0603448275862069,0.0931174089068826
430,tumor,6.878787878787879,6.514285714285714
430,lymphocyte,0.25252525252525254,0.34285714285714286
431,tumor,7.462395543175488,7.372708757637475
431,lymphocyte,0.13370473537604458,0.18126272912423624
432,tumor,7.4888507718696395,7.270777479892762
432,lymphocyte,0.051457975986277875,0.19302949061662197
433,tumor,7.589967284623773,7.509146341463414
433,lymphocyte,0.04143947655398037,0.03048780487804878
434,tumor,7.156923076923077,6.7973856209150325
434,lymphocyte,0.18461538461538463,0.45098039215686275
435,tumor,7.391534391534392,7.109004739336493
435,lymphocyte,0.015873015873015872,0.25118483412322273
436,tumor,7.6,7.50920245398773
436,lymphocyte,0.019101123595505618,0.015337423312883436
437,tumor,7.528957528957529,7.468581687612208
437,lymphocyte,0.06306306306306306,0.1059245960502693
438,tumor,7.441108545034642,7.242647058823529
438,lymphocyte,0.018475750577367205,0.0
439,tumor,7.404896421845574,7.316614420062696
439,lymphocyte,0.08851224105461393,0.12225705329153605
440,tumor,7.214521452145214,6.7317073170731705
440,lymphocyte,0.12211221122112212,0.6402439024390244
441,tumor,7.498190591073582,7.456081081081081
441,lymphocyte,0.12303980699638119,0.13682432432432431
442,tumor,7.423008849557522,7.264864864864865
442,lymphocyte,0.08672566371681416,0.20270270270270271
443,tumor,7.494339622641509,7.269349845201238
443,lymphocyte,0.009433962264150943,0.19814241486068113
444,tumor,7.303538175046555,7.149425287356322
444,lymphocyte,0.19553072625698323,0.31896551724137934
445,tumor,7.549234135667396,7.436152570480929
445,lymphocyte,0.024070021881838075,0.07628524046434494
446,tumor,7.389105058365759,7.209003215434084
446,lymphocyte,0.10700389105058365,0.22508038585209003
447,tumor,7.553757225433526,7.496875
447,lymphocyte,0.07514450867052024,0.065625
448,tumor,7.522491349480969,7.2642487046632125
448,lymphocyte,0.02249134948096886,0.25647668393782386
449,tumor,7.623003194888179,7.519774011299435
449,lymphocyte,0.009584664536741214,0.062146892655367235
450,tumor,7.5972540045766594,7.4777448071216615
450,lymphocyte,0.019450800915331808,0.07270029673590504
451,tumor,6.841698841698841,6.695035460992908
451,lymphocyte,0.42084942084942084,0.3475177304964539
452,tumor,7.408510638297872,7.277777777777778
452,lymphocyte,0.04680851063829787,0.09027777777777778
453,tumor,7.483552631578948,7.270142180094787
453,lymphocyte,0.05756578947368421,0.1895734597156398
454,tumor,7.485996705107084,7.241935483870968
454,lymphocyte,0.04942339373970346,0.3682795698924731
455,tumor,7.453465346534654,7.298136645962733
455,lymphocyte,0.04950495049504951,0.13043478260869565
456,tumor,7.416498993963783,7.2312925170068025
456,lymphocyte,0.056338028169014086,0.17687074829931973
457,tumor,7.552193645990923,7.348936170212766
457,lymphocyte,0.019667170953101363,0.13191489361702127
458,tumor,7.437100213219616,7.035211267605634
458,lymphocyte,0.023454157782515993,0.3908450704225352
459,tumor,7.4206896551724135,7.269121813031162
459,lymphocyte,0.09655172413793103,0.1529745042492918
460,tumor,7.35609756097561,7.093632958801498
460,lymphocyte,0.07560975609756097,0.10112359550561797
461,tumor,7.2727272727272725,7.231939163498099
461,lymphocyte,0.17965367965367965,0.155893536121673
462,tumor,7.215686274509804,7.044943820224719
462,lymphocyte,0.10457516339869281,0.20786516853932585
463,tumor,7.5636743215031315,7.4652567975830815
463,lymphocyte,0.008350730688935281,0.08459214501510574
464,tumor,7.472941176470588,7.492401215805471
464,lymphocyte,0.16941176470588235,0.041033434650455926
465,tumor,7.444660194174757,7.2507552870090635
465,lymphocyte,0.08155339805825243,0.19637462235649547
466,tumor,7.547226386806597,7.318872017353579
466,lymphocyte,0.020989505247376312,0.20824295010845986
467,tumor,7.55632183908046,7.472222222222222
467,lymphocyte,0.05747126436781609,0.029320987654320986
468,tumor,7.555811277330265,7.462046204620462
468,lymphocyte,0.06904487917146145,0.14356435643564355
469,tumor,7.2444444444444445,6.878612716763006
469,lymphocyte,0.09523809523809523,0.4508670520231214
470,tumor,7.537246049661399,7.461538461538462
470,lymphocyte,0.1038374717832957,0.16025641025641027
471,tumor,7.555834378920953,7.382940108892922
471,lymphocyte,0.015056461731493099,0.17422867513611615
472,tumor,7.062992125984252,6.921875
472,lymphocyte,0.21653543307086615,0.0
473,tumor,7.444210526315789,7.172661870503597
473,lymphocyte,0.03368421052631579,0.16906474820143885
474,tumor,7.567934782608695,7.421359223300971
474,lymphocyte,0.025815217391304348,0.05825242718446602
475,tumor,7.241573033707865,6.944723618090452
475,lymphocyte,0.13202247191011235,0.18592964824120603
476,tumor,7.515337423312883,7.304932735426009
476,lymphocyte,0.05368098159509203,0.14573991031390135
477,tumor,7.549044585987261,7.487266553480476
477,lymphocyte,0.05732484076433121,0.06791171477079797
478,tumor,7.574269005847953,7.505766062602965
478,lymphocyte,0.04678362573099415,0.07248764415156507
479,tumor,7.334319526627219,7.3222453222453225
479,lymphocyte,0.21893491124260356,0.23284823284823286
480,tumor,7.050724637681159,6.511278195488722
480,lymphocyte,0.21014492753623187,0.7593984962406015
481,tumor,7.392461197339246,7.222641509433962
481,lymphocyte,0.07095343680709534,0.15471698113207547
482,tumor,7.554726368159204,7.446366782006921
482,lymphocyte,0.07960199004975124,0.13667820069204153
483,tumor,7.401117318435754,7.322784810126582
483,lymphocyte,0.09162011173184358,0.12341772151898735
484,tumor,7.434234234234234,7.151515151515151
484,lymphocyte,0.07207207207207207,0.36666666666666664
485,tumor,7.058441558441558,6.8875
485,lymphocyte,0.24675324675324675,0.1625
486,tumor,6.967441860465116,6.73469387755102
486,lymphocyte,0.18604651162790697,0.16326530612244897
487,tumor,7.138263665594855,6.793296089385475
487,lymphocyte,0.1607717041800643,0.26256983240223464
488,tumor,7.419198055893074,7.446308724832215
488,lymphocyte,0.2077764277035237,0.06711409395973154
489,tumor,7.37046004842615,7.21969696969697
489,lymphocyte,0.06779661016949153,0.06060606060606061
490,tumor,7.5201149425287355,7.382113821138211
490,lymphocyte,0.04741379310344827,0.11382113821138211
491,tumor,7.458333333333333,7.2079772079772075
491,lymphocyte,0.06770833333333333,0.2934472934472934
492,tumor,7.458823529411765,7.2444444444444445
492,lymphocyte,0.10441176470588236,0.31555555555555553
493,tumor,7.1103896103896105,7.0
493,lymphocyte,0.21428571428571427,0.08125
494,tumor,7.559459459459459,7.427450980392157
494,lymphocyte,0.02837837837837838,0.06862745098039216
495,tumor,7.259445843828716,7.163934426229508
495,lymphocyte,0.07052896725440806,0.13934426229508196
496,tumor,7.156424581005586,7.069565217391304
496,lymphocyte,0.18994413407821228,0.23478260869565218
497,tumor,7.08641975308642,6.875
497,lymphocyte,0.12345679012345678,0.234375
498,tumor,7.588850174216028,7.483870967741935
498,lymphocyte,0.019744483159117306,0.07903225806451612
499,tumor,7.447405329593268,7.40618556701031
499,lymphocyte,0.03506311360448808,0.1422680412371134
500,tumor,7.260759493670886,7.0344827586206895
500,lymphocyte,0.05569620253164557,0.2974137931034483
501,tumor,7.495798319327731,7.509803921568627
501,lymphocyte,0.15126050420168066,0.06045751633986928
502,tumor,7.579728059332509,7.482394366197183
502,lymphocyte,0.029666254635352288,0.0897887323943662
503,tumor,7.585926928281461,7.4338235294117645
503,lymphocyte,0.006765899864682003,0.15992647058823528
504,tumor,7.371158392434988,7.145038167938932
504,lymphocyte,0.09456264775413711,0.17938931297709923
505,tumor,7.5633074935400515,7.467826086956522
505,lymphocyte,0.04780361757105943,0.09217391304347826
506,tumor,7.603325415676959,7.47457627118644
506,lymphocyte,0.0,0.1271186440677966
507,tumor,7.0,7.056410256410256
507,lymphocyte,0.36470588235294116,0.13333333333333333
508,tumor,7.6030341340075855,7.475763016157989
508,lymphocyte,0.0037926675094816687,0.04308797127468582
509,tumor,7.524752475247524,7.349896480331263
509,lymphocyte,0.05233380480905234,0.15113871635610765
510,tumor,7.586358635863586,7.509146341463414
510,lymphocyte,0.0517051705170517,0.025914634146341462
511,tumor,6.932126696832579,6.378947368421053
511,lymphocyte,0.3076923076923077,0.5157894736842106
512,tumor,7.588785046728972,7.468315301391035
512,lymphocyte,0.018691588785046728,0.0401854714064915
513,tumor,7.390756302521009,7.207792207792208
513,lymphocyte,0.06722689075630252,0.048701298701298704
514,tumor,7.6127508854781585,7.47
514,lymphocyte,0.0,0.14333333333333334
515,tumor,7.531966224366707,7.453020134228188
515,lymphocyte,0.07117008443908324,0.07046979865771812
516,tumor,7.585276073619632,7.347517730496454
516,lymphocyte,0.0049079754601227,0.17553191489361702
517,tumor,7.334831460674157,7.137546468401487
517,lymphocyte,0.10337078651685393,0.22676579925650558
518,tumor,7.528528528528528,7.373443983402489
518,lymphocyte,0.07507507507507508,0.11203319502074689
519,tumor,7.601307189542483,7.4413075780089155
519,lymphocyte,0.03159041394335512,0.09212481426448738
520,tumor,7.422121896162528,7.150214592274678
520,lymphocyte,0.013544018058690745,0.17167381974248927
521,tumor,7.528861154446178,7.345132743362832
521,lymphocyte,0.0514820592823713,0.21902654867256638
522,tumor,6.479638009049774,6.32258064516129
522,lymphocyte,0.7149321266968326,0.6021505376344086
523,tumor,7.018276762402089,6.959276018099548
523,lymphocyte,0.21148825065274152,0.25339366515837103
524,tumor,7.497727272727273,7.374376039933444
524,lymphocyte,0.10795454545454546,0.2113144758735441
525,tumor,7.455555555555556,7.134969325153374
525,lymphocyte,0.07222222222222222,0.25766871165644173
526,tumor,7.474878444084279,7.219858156028369
526,lymphocyte,0.0713128038897893,0.34278959810874704
527,tumor,7.336170212765958,7.011673151750973
527,lymphocyte,0.01702127659574468,0.2178988326848249
528,tumor,7.460035523978686,7.23463687150838
528,lymphocyte,0.06039076376554174,0.2737430167597765
529,tumor,7.580071174377224,7.447457627118644
529,lymphocyte,0.02491103202846975,0.11864406779661017
530,tumor,7.5810276679841895,7.409448818897638
530,lymphocyte,0.010540184453227932,0.16338582677165353
531,tumor,7.5174825174825175,7.205797101449275
531,lymphocyte,0.02097902097902098,0.34492753623188405
532,tumor,7.12,6.975609756097561
532,lymphocyte,0.2,0.08536585365853659
533,tumor,7.508064516129032,7.5
533,lymphocyte,0.0,0.09104046242774566
534,tumor,7.566401816118048,7.4753086419753085
534,lymphocyte,0.05561861520998865,0.041666666666666664
535,tumor,7.575460122699386,7.449735449735449
535,lymphocyte,0.011042944785276074,0.07936507936507936
536,tumor,7.604395604395604,7.444241316270567
536,lymphocyte,0.008547008547008548,0.11517367458866545
537,tumor,7.55206847360913,7.379446640316205
537,lymphocyte,0.0,0.116600790513834
538,tumor,7.475040257648954,7.291566265060241
538,lymphocyte,0.09017713365539452,0.163855421686747
539,tumor,7.492242595204513,7.399193548387097
539,lymphocyte,0.07757404795486601,0.17943548387096775
540,tumor,7.415954415954416,7.423529411764706
540,lymphocyte,0.15242165242165243,0.06862745098039216
541,tumor,7.1194539249146755,6.859259259259259
541,lymphocyte,0.17747440273037543,0.3851851851851852
542,tumor,7.328,7.066115702479339
542,lymphocyte,0.042666666666666665,0.19008264462809918
543,tumor,7.443671766342142,7.407258064516129
543,lymphocyte,0.15299026425591097,0.10483870967741936
544,tumor,7.521669341894061,7.312072892938496
544,lymphocyte,0.027287319422150885,0.12984054669703873
545,tumor,7.578947368421052,7.449168207024029
545,lymphocyte,0.016194331983805668,0.024029574861367836
546,tumor,7.104294478527607,6.927374301675978
546,lymphocyte,0.22699386503067484,0.25139664804469275
547,tumor,7.518945634266887,7.264705882352941
547,lymphocyte,0.013179571663920923,0.15931372549019607
548,tumor,7.36256323777403,7.367901234567901
548,lymphocyte,0.15177065767284992,0.11358024691358025
549,tumor,7.304545454545455,7.083333333333333
549,lymphocyte,0.10227272727272728,0.30416666666666664
550,tumor,7.428226779252111,7.4975688816855754
550,lymphocyte,0.22195416164053075,0.06645056726094004
551,tumor,7.149825783972125,6.72
551,lymphocyte,0.17770034843205576,0.18
552,tumor,7.489304812834225,7.40530303030303
552,lymphocyte,0.10561497326203209,0.08333333333333333
553,tumor,7.4972067039106145,7.14375
553,lymphocyte,0.0223463687150838,0.40625
554,tumor,7.594936708860759,7.463063063063063
554,lymphocyte,0.02911392405063291,0.07927927927927927
555,tumor,7.593258426966292,7.5
555,lymphocyte,0.0348314606741573,0.08333333333333333
556,tumor,7.508295625942685,7.3983739837398375
556,lymphocyte,0.02865761689291101,0.11178861788617886
557,tumor,7.485488126649076,7.444444444444445
557,lymphocyte,0.10817941952506596,0.12037037037037036
558,tumor,7.618497109826589,7.422900763358778
558,lymphocyte,0.0,0.15572519083969466
559,tumor,7.234323432343234,6.823529411764706
559,lymphocyte,0.052805280528052806,0.4411764705882353
560,tumor,7.43953934740883,7.270358306188925
560,lymphocyte,0.046065259117082535,0.1563517915309446
561,tumor,7.504702194357367,7.3
561,lymphocyte,0.050156739811912224,0.25476190476190474
562,tumor,7.370165745856354,7.089285714285714
562,lymphocyte,0.016574585635359115,0.0
563,tumor,7.247002398081535,7.173431734317343
563,lymphocyte,0.18705035971223022,0.06273062730627306
564,tumor,6.351648351648351,6.578947368421052
564,lymphocyte,0.7527472527472527,0.19736842105263158
565,tumor,7.255434782608695,7.08421052631579
565,lymphocyte,0.0,0.2
566,tumor,7.487364620938628,7.267605633802817
566,lymphocyte,0.05776173285198556,0.15492957746478872
567,tumor,7.543417366946779,7.413441955193482
567,lymphocyte,0.022408963585434174,0.12830957230142567
568,tumor,7.27710843373494,7.15
568,lymphocyte,0.14457831325301204,0.2375
569,tumor,7.577080491132333,7.394285714285714
569,lymphocyte,0.020463847203274217,0.1180952380952381
570,tumor,5.898305084745763,6.204081632653061
570,lymphocyte,0.9915254237288136,0.3469387755102041
571,tumor,7.489208633093525,7.197771587743732
571,lymphocyte,0.02697841726618705,0.2757660167130919
572,tumor,7.01025641025641,7.145228215767635
572,lymphocyte,0.3564102564102564,0.14107883817427386
573,tumor,7.43956043956044,7.241590214067278
573,lymphocyte,0.07875457875457875,0.19877675840978593
